,0,1,2
0,12.217915588408887,-6.262756324922127,-2.5103076386208403
1,-7.063821821457435,-0.3834845577711755,-0.40381116933248384
2,-2.705553134592102,0.48275717306027116,-1.536589136217999
3,6.970687543824665,5.369427993361018,5.154612551379729
4,5.059441910887286,3.853641331356461,1.094970773873133
5,4.797718107379477,-8.133513650043799,-0.1253078082475501
6,-4.85282389301899,-1.8115732612294042,-0.37037603069899877
7,4.53253113153054,-5.661447732971041,0.5387538718959645
8,-11.457681583027915,-0.5533334068424373,0.10926725681183713
9,1.3217665889533659,-7.237181159424214,-0.12322229144486072
10,-4.315844327608286,-0.549136079145615,0.1918048636954532
11,-11.517289833920984,-0.48540585548636045,0.16202551919666186
12,6.710203503337245,1.604813217237009,5.618947245829421
13,-1.22191345691347,4.560837002399051,-3.118322048523788
14,-4.563777199369991,-4.753232130617522,0.3379852902224846
15,2.294663775079934,-6.982398568450842,-0.03512179638123002
16,2.229376408955005,-8.484188785058565,0.38905176247529005
17,5.143360986027862,0.6645505395416993,-1.1215532885560744
18,3.5228794417033953,-0.2627745337621445,-1.9677784794337498
19,-7.026308024062353,-0.25482949891349393,0.9762177768909279
20,3.163129619961791,7.7674792701355875,-4.5653882606588
21,2.6877917381399152,14.982786537122369,-6.064086836603197
22,-4.80726658601217,-2.248764513460313,-0.7876808929419721
23,2.6234228688877392,4.000287436374491,-0.12706185479120552
24,5.139055632532869,-3.849925729054477,0.6411527316267299
25,-0.7093947803903913,-5.927883950687579,0.4476560159694953
26,6.5527536302822025,1.429700316035931,0.9946398055177499
27,4.373581171117688,0.6613250241969117,-1.939002816895573
28,1.4767779272045267,-7.687560403361204,0.8369166951312166
29,-1.8532303255295686,0.8390265861601941,1.3754900169318225
30,-0.15272967214269847,-5.848975183702155,0.33455327324636475
31,-4.10847446853559,-3.608174533813431,-0.011342613663509712
32,10.36910886109779,-13.41241566528279,0.44678695817824926
33,-11.492172403588132,-0.7234009637494315,0.20277987262044717
34,0.2442076361801295,-6.289782658812664,0.4013248094608568
35,-1.7903026743228805,-4.614761663606985,-0.3251828313489175
36,4.820709707841371,0.6606596166320111,-7.486761993480364
37,8.010806919240332,7.1051895574858275,7.8325884467746425
38,-3.9592637057258337,4.0958152024861265,2.526827648716809
39,-2.4098464540205367,4.67741413868458,0.005925241313466482
40,-11.666643541117029,-0.26791700301075516,0.19416472212663216
41,0.01417078356115019,8.822108728531234,4.414881888126436
42,-7.75951118741485,-0.44220415328872115,0.4275612896970575
43,3.545270930573053,11.435212340611432,-6.6254612918166025
44,-0.8297677891313917,-5.74512738868269,-0.45654463609007195
45,8.91937033908344,9.937398843277695,5.879125923876881
46,7.191113308713161,-3.553113361159186,0.11986466011374092
47,-11.764891464791207,-0.08275905117956903,0.034519290000478
48,6.608897368864068,-11.431891295862465,0.8853479952624712
49,1.4584389976019865,14.647967792858083,3.443711239616785
50,-3.644050444594398,2.8930710247859115,1.7961978280343343
51,-1.7181029140549104,0.5219746694130047,-1.999302580745397
52,8.566488610711405,6.687074216022622,-8.342713930165152
53,2.342713259960063,-4.598754789597844,0.4166304138613587
54,6.132147861506574,1.2718284462381066,-6.938803373899766
55,4.488830404450576,10.454973599809941,9.335850199007682
56,4.290708700593184,-0.7480942083482687,-1.6314822964515108
57,14.069771036251625,-15.070445342451167,-0.3098757961845027
58,-4.724914126707868,0.30734794521662134,-0.856973801647662
59,-6.671238074842107,-0.5488311522719483,-0.2875797274831199
60,-7.040023894527213,-1.4319169658321236,0.22694338968269706
61,7.53604651370505,-9.74821441766122,0.1794221300513224
62,2.517531972875196,-6.054988045154165,-0.27703567034549137
63,-0.7374870112720743,-6.521676284288912,0.26160709254088893
64,0.23844698959793273,-6.284237831722352,0.33008805479518166
65,-5.607365385274462,3.151248242726532,3.43482502559672
66,9.080043717257974,-10.577898640163825,0.012517681717290374
67,-4.01217598805703,4.427184229088973,-2.5279194786210097
68,3.743872850718822,5.717966434196046,7.342105570729771
69,13.518238018899373,5.096299859053269,-3.9362987143187285
70,-11.485520810621448,-0.571887211619373,0.13401715138236842
71,-2.6403399332971436,1.6173884542635135,-0.7855464142136547
72,-11.751102002039056,-0.5354119986575534,0.15027094751856174
73,6.736671772584547,-9.407345272374195,0.3168744282681301
74,8.2838328465469,15.312853707752433,13.643793284204975
75,5.252880644113968,-8.77953989226471,-1.1679549975889973
76,9.6574252874576,-4.328289363548579,3.750010584107472
77,6.09022606740627,-7.477140079708964,-0.7346655091612275
